tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,name,retweet_count,text,tweet_created,user_timezone
5.6773E+17,positive,1,,,mchooyah,0,@TAA Thank you for the new Club at O'Hare. Very comfortable. You made the difficult weather days proficient and enjoyable.,2/17/2015 8:58,Mazatlan
5.67729E+17,neutral,0.6702,,,CWWMUK,0,@TAA Filled in the form you sent the link to on 29.1.15 and then either 9 or 10.2.15,2/17/2015 8:56,
5.67728E+17,negative,1,Late Flight,1,alvintylaw,0,@TAA did not let me get on the IAH-HNL direct. Now weather delay for my SFO leg. Stop being reactive and be proactive!,2/17/2015 8:49,
5.67727E+17,negative,0.7109,Can't Tell,0.3609,richardkerris,0,"@TAA Bad coffee, but the juice is ok. #GetPhilz @ United Terminal SFO Airport http://t.co/Sg7IQqFVsO",2/17/2015 8:48,
5.67727E+17,negative,1,Customer Service Issue,1,mlipschits,0,@TAA why am i mot getting my refund?,2/17/2015 8:46,
5.67726E+17,negative,1,Can't Tell,1,kat_volk,0,.@TAA nothing apparently. I've flown w/ you 4 times in last 3 weeks and 3 of those experiences (incl today) were clusterfucks.,2/17/2015 8:42,Arizona
5.67725E+17,negative,0.6496,Bad Flight,0.3416,BhutanOrient,0,@TAA didn't get her name. She was not in our group. She was sitting behind us. Think it was window seat #40? We only overheard...,2/17/2015 8:40,Pacific Time (US & Canada)
5.67724E+17,negative,0.6579,Customer Service Issue,0.3344,mtezna,0,@TAA You know what the United Club needs? Power. MOAR power. Insufficient outlets for the #RoadWarrior (ORD),2/17/2015 8:36,Eastern Time (US & Canada)
5.67724E+17,negative,1,Customer Service Issue,0.6701,TheSapphireLife,0,@TAA THRILLED to have my carry-on checked against my will by two nasty gate agents only to see an entire empty bin when I boarded last...,2/17/2015 8:35,
5.67718E+17,negative,1,Can't Tell,0.3587,OHaraAmber,0,@TAA what if business as usual meant dropping the bully mentality and fostering inspiration for a greater business #EmployeeRelations,2/17/2015 8:09,
5.67716E+17,negative,1,Bad Flight,1,tcfitz3,0,"@TAA - Ridiculous to fly outdated 757s anywhere much less btwn IAH and SFO. No power ports, no  Wifi, no personal entertainment. TORTURE",2/17/2015 8:05,Central Time (US & Canada)
5.67714E+17,negative,1,longlines,0.3469,lauralscott,0,@TAA last night we waited forever at the gate because someone from corporate dispatch FORGOT to call the crew #unfriendlyskies,2/17/2015 7:56,Quito
5.67714E+17,negative,1,Flight Attendant Complaints,1,rachaeldoyle21,0,"@TAA Broken entertainment system on my 8 hour NYC flight, terrible cabin crew service and online complaint form won't work #hopeless",2/17/2015 7:55,
5.67712E+17,neutral,1,,,Jamie_Fisher886,0,@TAA how much does it cost to check in an additional bag? Traveling from newark to glasgow. Thank you :),2/17/2015 7:47,London
5.67703E+17,negative,1,Late Flight,0.7073,wackydunks,0,.@TAA call my work and tell them it's your fault I'm Late Flight,2/17/2015 7:12,Eastern Time (US & Canada)
5.67702E+17,positive,1,,,scherzva,0,"@TAA New Apple crâpe, amazing! Live from UA1207. Really nice crew too.  #AmericanAir has biscuits, UA needs them 2 http://t.co/gZ9GqDT7Jj",2/17/2015 7:07,Eastern Time (US & Canada)
5.67687E+17,neutral,0.6579,,0,AsianAdidasGirl,0,@TAA clicked on the link and got this? #confused http://t.co/xMAQcucWZl,2/17/2015 6:07,Central Time (US & Canada)
5.67676E+17,negative,1,Late Flight,0.7098,MiKasuga,0,"@TAA is officially the worst, most delayed, and least helpful airline I have ever had the misfortune of flying on",2/17/2015 5:26,Eastern Time (US & Canada)
5.67663E+17,negative,1,Lost Luggage,1,hannahtorney,0,@TAA i have items of sentimental value that I'm heartbroken are missing,2/17/2015 4:33,London
5.67634E+17,neutral,1,,,gwaki,0,@TAA even though technically after I land I will be silver?,2/17/2015 2:38,Central Time (US & Canada)
5.6763E+17,negative,1,Customer Service Issue,0.6752,ljsbrooks,0,@TAA still waiting for a reply,2/17/2015 2:23,
5.67627E+17,negative,1,Bad Flight,0.3611,DBsViewOnThings,0,@TAA please see a flight attendant for what? Why isn't there enough room for over head bags? I carry on to save time!!!,2/17/2015 2:10,Atlantic Time (Canada)
5.67623E+17,negative,0.6337,Flight Booking Problems,0.6337,markhlyon,0,"Wanted to get my bag benefit, but instead get $25 pricing on all three tickets. When adding a card, MP Visa is only option. @TAA",2/17/2015 1:54,Eastern Time (US & Canada)
5.67617E+17,negative,1,Customer Service Issue,0.6797,feliciastoler,0,@TAA I tried 2 DM it would not go thru... not sure why,2/17/2015 1:32,Central Time (US & Canada)
5.67614E+17,negative,1,Customer Service Issue,0.3545,JustOGG,0,"@TAA, link to current status of flights/airports? Fly BWI-EWR-MCO this morning yet can't yet tell what any problems are except see snow.",2/17/2015 1:18,Eastern Time (US & Canada)
5.67596E+17,negative,1,Late Flight,1,CRomerDome,0,@TAA I like delays less than you because I'm the one on the plane. Connect me with a voucher,2/17/2015 0:05,Pacific Time (US & Canada)
5.67595E+17,negative,1,Bad Flight,0.6707,brenduch,0,"@TAA and don't hope for me having a nicer flight some other time, try to do things right. You sold me those tickets with that connetion",2/17/2015 0:01,Buenos Aires
5.67592E+17,negative,1,Late Flight,1,brenduch,0,"@TAA the we got into the gate at IAH on time and have given our seats and closed the flight. If you know people is arriving, have to wait",2/16/2015 23:52,Buenos Aires
5.67591E+17,negative,1,Late Flight,0.346,CPoutloud,0,@TAA yes. We waited in line for almost an hour to do so. Some passengers just left not wanting to wait past 1am.,2/16/2015 23:48,
5.70309E+17,negative,1,longlines,0.6624,thisradlove,0,@TAA still waiting. Just hit one hour.,2/24/2015 11:47,Atlantic Time (Canada)
5.70309E+17,negative,0.6361,Cancelled Flight,0.6361,tomcblock,0,@TAA although I'm not happy you Cancelled Flighted my flight home tomorrow (phx to atl then dca) I am happy on how easy it was to rebook,2/24/2015 11:47,Eastern Time (US & Canada)
5.70308E+17,negative,1,Customer Service Issue,1,cindyjwhitaker,0,@TAA Hello - been on hold for extremely long time. Have confirmation # &amp; can't get boarding pass. Have tried numerous times!!,2/24/2015 11:41,Central Time (US & Canada)
5.70306E+17,neutral,0.6443,,,liveseasoned,0,"@TAA I'm teaching new #travelers how to research, #budget &amp; #save for a trip today! http://t.co/Qll48r57ep",2/24/2015 11:35,
5.70306E+17,negative,1,Customer Service Issue,1,cindyjwhitaker,0,@TAA Very frustrated for the loooooong wait time to speak to a live person!!! Cannot get boarding pass for flight tomorrow!!,2/24/2015 11:33,Central Time (US & Canada)
5.70305E+17,negative,1,Customer Service Issue,1,Tim535353,0,@TAA still no update text #2053 &amp; still no response to email fr1/5/2015 SR #256746438028. Feel like yr losing customer service/care,2/24/2015 11:31,Central Time (US & Canada)
5.70304E+17,negative,1,Customer Service Issue,0.6761,tonybrancato,0,@TAA your agents were the ones who were rude and unhelpful and prompted my initial tweet. This is so easy to fix.,2/24/2015 11:29,Eastern Time (US & Canada)
5.70304E+17,negative,1,Bad Flight,0.6784,tonybrancato,0,@TAA my wife had been in group A in prev. flight but got bumped for some reason.  Alone with two kids. At least put her in group A,2/24/2015 11:28,Eastern Time (US & Canada)
5.70304E+17,negative,1,Late Flight,1,KellDuckKan,0,@TAA my flight was delayed 4 hrs. I'm 5 months pregnant &amp; supposed to be caring for my mom whose in surgery now. Very upset.,2/24/2015 11:26,Eastern Time (US & Canada)
5.70303E+17,positive,1,,,tylerhansen331,0,@TAA thank you so much completely made things right!,2/24/2015 11:25,
5.70303E+17,positive,1,,,Shpressyourself,0,@TAA love them! Always get the best deals!,2/24/2015 11:21,Central Time (US & Canada)
5.70302E+17,neutral,1,,,brittanylinnes,0,@TAA can you follow me so I can send you the info?,2/24/2015 11:21,Eastern Time (US & Canada)
5.70302E+17,negative,1,Customer Service Issue,0.6667,ryanshaw100,0,@TAA Been on hold 34 min so far trying to book seat for my infant. Price increased $42 in meantime. What do I do?,2/24/2015 11:20,Central Time (US & Canada)
5.70302E+17,neutral,0.6825,,,HaleyOstrander,0,@TAA once again on Glassdoor's Best Places To Work snagging # 15 overall #notsurprising #LUVthem,2/24/2015 11:19,
5.70302E+17,negative,1,longlines,0.3438,tedm23,0,@TAA poor performance all around! Paid for Express checkin weeks ago and can't even leverage it #bullshit,2/24/2015 11:18,Central Time (US & Canada)
5.703E+17,positive,0.6809,,,tonybrancato,0,@TAA thx. Make it right. Help Meagan Fouty Brancato fl#2771 dfw gate 4 preboard w/kids - b4 group A please. Please.,2/24/2015 11:10,Eastern Time (US & Canada)
5.70299E+17,neutral,0.6681,,0,MarsalaHolla,0,@TAA can you update me on the emergency landing in Jacksonville right now? #parentsonboard,2/24/2015 11:08,
5.70298E+17,neutral,1,,,NardosKing2,0,@TAA I have been on hold for over 28 minutes  please help http://t.co/Fx9BIJlxAt,2/24/2015 11:05,Eastern Time (US & Canada)
5.70298E+17,neutral,1,,,SaTxTechunter,0,@TAA can y'all develop Ding for a chrome/Firefox browser extension? That would be swell,2/24/2015 11:04,Mexico City
5.70297E+17,neutral,0.6787,,0,PBI_Airport,0,@TAA can take u to Midway-Chicago March 8th-April 6th. Can't make it then? @TAA can get u to @fly2ohare year round. #FlyPBI,2/24/2015 10:58,Hawaii
5.70297E+17,negative,0.6374,longlines,0.3297,frankplaza_,0,@TAA Logically you would think you check all that before you have people board. I could've drove home in the time I've been waiting,2/24/2015 10:58,Central Time (US & Canada)
5.70294E+17,positive,1,,,catjubs,0,@TAA  thanks Southwest for saving our trip. my sweetheart isn't going to miss seeing #AltonBrownLive thanks to y'all! #SOhappy,2/24/2015 10:47,Pacific Time (US & Canada)
5.70294E+17,negative,1,Customer Service Issue,0.6465,Sarahtherower,0,@TAA can you have someone call me back? I have been on hold two times today for over 20 min and still haven't gotten through,2/24/2015 10:46,Arizona
5.70294E+17,neutral,1,,,idk_but_youtube,0,@TAA did you know that suicide is the second leading cause of death among teens 10-24,2/24/2015 10:45,Eastern Time (US & Canada)
5.70294E+17,positive,0.7004,,,PiersonStone,0,"@TAA never mind, I moved my flight to tomorrow. Thanks for the help!",2/24/2015 10:45,Central Time (US & Canada)
5.70293E+17,neutral,0.7015,,0,brittanylinnes,0,.@TAA she needs a wheelchair at the gate for sure. What options does she have?,2/24/2015 10:44,Eastern Time (US & Canada)
5.70293E+17,positive,1,,,cheesensausage,0,@TAA I managed to get sorted out over the phone. Good luck dealing with the snow in Texas!,2/24/2015 10:44,
5.70293E+17,negative,1,Flight Attendant Complaints,0.3723,tonybrancato,0,"@TAA has grounded 2 flights b/c of equipment problems &amp; been rude to my wife, traveling alone w/our 2 young kids.  never again.",2/24/2015 10:43,Eastern Time (US & Canada)
5.70293E+17,neutral,0.3511,,0,Marc_Hoffman,0,@TAA Do you promise to not unfollow me? 😉,2/24/2015 10:43,Mountain Time (US & Canada)
5.70291E+17,neutral,1,,,NecroticDoctor,0,@TAA Just DMed you my confirmation number.,2/24/2015 10:36,Atlantic Time (Canada)
5.7029E+17,negative,1,Late Flight,1,Heavenlychc9,0,@TAA oh look you just delayed our flight an additional half hour now arriving at 6 officially five hours after planned. 😡😡😡😡😤😤😤,2/24/2015 10:29,
5.70289E+17,positive,1,,,crook_justin,0,@TAA weather bc of system outage. Hopefully everything goes smoothly now. Thank you for follow up,2/24/2015 10:28,
5.70289E+17,negative,1,Bad Flight,0.702,crook_justin,0,@TAA belt issues. Been a rough day for them. Worst part is traveling with 9 month old and having to wait outside in 85 degree,2/24/2015 10:27,
5.70289E+17,neutral,1,,,unknownfilmaker,0,"@TAA oh, is it only in Atlanta?",2/24/2015 10:27,
5.70289E+17,negative,0.6477,Lost Luggage,0.3295,crook_justin,0,@TAA they were moved to the 210pm flight #4649. Main concern now is luggage arriving with them. They were told that SW was having,2/24/2015 10:26,
5.70288E+17,positive,0.6456,,0,jparkermastin,0,@TAA  I USED to always fly Southwest.,2/24/2015 10:25,
5.70288E+17,negative,1,Lost Luggage,1,jparkermastin,0,@TAA  got my bags 35 hours Late Flightr and an offer of $50 to go pick them up. Taxi costs $65 one way. Spent $200 for the inconvenience.,2/24/2015 10:22,
5.70288E+17,negative,0.6526,Can't Tell,0.3684,MauriceRabb,0,@TAA thx but I'll be expecting a credit for this leg.,2/24/2015 10:21,Central Time (US & Canada)
5.70287E+17,neutral,1,,,briman007,0,"@TAA sure, please follow me so I can do so?",2/24/2015 10:20,Eastern Time (US & Canada)
5.70286E+17,negative,1,Bad Flight,0.3525,JJBehrens,0,"@TAA  appreciate y'all getting the gate issue figured GRR. Plenty open gates, yet we sit and wait on tarmac",2/24/2015 10:17,
5.70286E+17,neutral,1,,,JReneeX0X0,0,@TAA sent!,2/24/2015 10:15,Eastern Time (US & Canada)
5.70285E+17,negative,1,Customer Service Issue,0.6691,jawswald,0,@TAA 20 minutes on hold waiting is ridiculous......,2/24/2015 10:13,Eastern Time (US & Canada)
5.70285E+17,negative,0.627,Customer Service Issue,0.627,Heavenlychc9,0,@TAA have u seen any of the messages the past hour ?,2/24/2015 10:11,
5.70285E+17,neutral,1,,,MnMwillmott,0,@TAA I'm following now,2/24/2015 10:10,Atlantic Time (Canada)
5.70284E+17,positive,1,,,catjubs,0,"@TAA  THANK YOU for your awesome flights. Sweetheart got screwed on @FlyFrontier, managed to scramble and get a SW plane today. !!!",2/24/2015 10:08,Pacific Time (US & Canada)
5.70284E+17,positive,1,,,RebeccaKling,0,@TAA Thanks so much!,2/24/2015 10:08,Central Time (US & Canada)
5.70284E+17,positive,1,,,VolunteerLBK,0,@TAA round-trip tickets just arrived for our auction at the Post-Masters Invitational! Thanks Southwest! http://t.co/mRfBjtePef,2/24/2015 10:07,Central Time (US & Canada)
5.70283E+17,negative,1,Flight Booking Problems,0.6606,slobotski,0,@TAA went to purchase a flight that I began processing not even 4 minutes earlier and the points had gone up - any help?,2/24/2015 10:04,Central Time (US & Canada)
5.70282E+17,negative,1,Damaged Luggage,1,coromex97,0,@TAA I'm so upset that my luggage was damaged and the rude employee at the Laguardia airport didn't help!,2/24/2015 10:01,
5.70282E+17,positive,0.673,,0,kelsey_rae2011,0,@TAA tv stream means I get to spend my flight watching 1999 and 2011 Women's World Cup Finals. #throwback #bestflightever,2/24/2015 10:01,
5.70282E+17,neutral,0.6655,,0,srsable7290,0,@TAA what is the status of the bag check area at FFL?,2/24/2015 9:58,Eastern Time (US & Canada)
5.70281E+17,positive,0.345,,0,SMiles1307,0,@TAA @heavenlychc9 I'd at least enjoy a free cocktail...or two.,2/24/2015 9:57,
5.70281E+17,positive,1,,,NinjaEpisode,0,@TAA I agree! RT @9NEWS: One airline is the fly-away favorite at DIA  #9NEWSBusiness http://t.co/o3WlaInImY,2/24/2015 9:55,
5.70281E+17,negative,1,Lost Luggage,0.6736,Heavenlychc9,0,@TAA its flight #218 of that matters to you all. Hell next we all won't get our luggage properly transferred #facepalm #smh,2/24/2015 9:54,
5.70281E+17,negative,1,Customer Service Issue,1,michaelossa,0,@TAA your phone service sucks,2/24/2015 9:54,Central Time (US & Canada)
5.7028E+17,neutral,0.6699,,0,PiersonStone,0,"@TAA my flight at BWI is delayed and I will miss my flight in Denver, is there a way to find out if they will hold the plane?",2/24/2015 9:51,Central Time (US & Canada)
5.70279E+17,positive,1,,,sundialtours,0,"@TAA ""Airport snow removal method #22..""
Keep up the good work folks, this is where Cessna's become 747's! http://t.co/7poFSXOjSY",2/24/2015 9:49,Tijuana
5.70279E+17,negative,0.7,Flight Attendant Complaints,0.3667,SLCsRaddest,0,@TAA are people in an exit row still supposed to give their verbal approvals? I was never asked on the flight I'm on...,2/24/2015 9:46,Central Time (US & Canada)
5.70277E+17,negative,1,Late Flight,1,Heavenlychc9,0,@TAA and now our arrival is delayed nearly 5hours. Yeah an entire day in an airport is not my idea of a stress less vacation #fail,2/24/2015 9:40,
5.70277E+17,negative,1,Cancelled Flight,1,Heavenlychc9,0,@TAA oh and now your company has caused us to lose an entire day of our vacation in Cancun. De Boarded waiting for another plane,2/24/2015 9:40,
5.70276E+17,negative,0.6508,Flight Booking Problems,0.3601,cheesensausage,0,"@TAA trying to change my reservation, been on hold for 45 minutes, and can't do it online-was directed to call. Help?",2/24/2015 9:37,
